1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0.00344785,0.004489464,0.003967776
1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0.003720581,0.004909868,0.004893687
1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0.004008421,0.00487658,0.005064461
1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0.004162872,0.005153123,0.00470316
1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0.003695026,0.004224866,0.004084806
1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0.003450317,0.004152999,0.004288917
1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0.003613227,0.004524681,0.004999871
1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0.003419661,0.004937656,0.005103269
1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0.003060181,0.004305101,0.004788044
1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0.003829996,0.005022307,0.005238396
1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0.004047836,0.004576179,0.005165674
1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0.003890643,0.005076632,0.00559218
1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0.003101795,0.004289948,0.004438559
1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0.003643276,0.004891905,0.005281922
1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0.003572868,0.005192376,0.005115699
1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0.003802551,0.005740546,0.005251476
1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0.003842391,0.004937815,0.004638409
1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0.004098217,0.00472418,0.004776886
1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0.003908225,0.005736267,0.004746255
1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0.00389942,0.005629765,0.005126494
1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0.003558229,0.005742451,0.005130147
1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0.003850234,0.005912315,0.005414595
1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0.003831435,0.005666622,0.005243784
1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0.004269373,0.006230427,0.005886826
